window_uid,split,participant_id,session_id,session_name,window_index,window_start_ms,window_end_ms,window_length_s,stride_s,ppg_sampling_hz,ppg_sample_count,reference_sample_count,label_hr_bpm,label_aggregation,reference_source
P21:meditation-2#1:w85,train,P21,P21:meditation-2#1,meditation-2,85,1712211235852,1712211245852,10,2,25,249,10,76.0,median,hr
P21:meditation-2#1:w86,train,P21,P21:meditation-2#1,meditation-2,86,1712211237852,1712211247852,10,2,25,248,10,76.5,median,hr
P21:meditation-2#1:w87,train,P21,P21:meditation-2#1,meditation-2,87,1712211239852,1712211249852,10,2,25,249,10,77.0,median,hr
P21:meditation-2#1:w88,train,P21,P21:meditation-2#1,meditation-2,88,1712211241852,1712211251852,10,2,25,249,10,76.5,median,hr
P21:meditation-2#1:w89,train,P21,P21:meditation-2#1,meditation-2,89,1712211243852,1712211253852,10,2,25,249,10,76.5,median,hr
P21:meditation-2#1:w90,train,P21,P21:meditation-2#1,meditation-2,90,1712211245852,1712211255852,10,2,25,249,10,76.5,median,hr
P21:meditation-2#1:w91,train,P21,P21:meditation-2#1,meditation-2,91,1712211247852,1712211257852,10,2,25,250,10,76.5,median,hr
P21:meditation-2#1:w92,train,P21,P21:meditation-2#1,meditation-2,92,1712211249852,1712211259852,10,2,25,249,10,76.5,median,hr
P21:meditation-2#1:w93,train,P21,P21:meditation-2#1,meditation-2,93,1712211251852,1712211261852,10,2,25,250,10,77.0,median,hr
P21:meditation-2#1:w94,train,P21,P21:meditation-2#1,meditation-2,94,1712211253852,1712211263852,10,2,25,250,10,77.5,median,hr
P21:meditation-2#1:w95,train,P21,P21:meditation-2#1,meditation-2,95,1712211255852,1712211265852,10,2,25,250,10,77.5,median,hr
P21:meditation-2#1:w96,train,P21,P21:meditation-2#1,meditation-2,96,1712211257852,1712211267852,10,2,25,250,10,77.5,median,hr
P21:meditation-2#1:w97,train,P21,P21:meditation-2#1,meditation-2,97,1712211259852,1712211269852,10,2,25,251,10,76.5,median,hr
P21:meditation-2#1:w98,train,P21,P21:meditation-2#1,meditation-2,98,1712211261852,1712211271852,10,2,25,250,10,75.5,median,hr
P21:meditation-2#1:w99,train,P21,P21:meditation-2#1,meditation-2,99,1712211263852,1712211273852,10,2,25,249,10,75.0,median,hr
P21:meditation-2#1:w100,train,P21,P21:meditation-2#1,meditation-2,100,1712211265852,1712211275852,10,2,25,249,10,75.0,median,hr
P21:meditation-2#1:w101,train,P21,P21:meditation-2#1,meditation-2,101,1712211267852,1712211277852,10,2,25,249,10,75.5,median,hr
P21:meditation-2#1:w102,train,P21,P21:meditation-2#1,meditation-2,102,1712211269852,1712211279852,10,2,25,249,10,76.0,median,hr
P21:meditation-2#1:w103,train,P21,P21:meditation-2#1,meditation-2,103,1712211271852,1712211281852,10,2,25,249,10,76.0,median,hr
P21:meditation-2#1:w104,train,P21,P21:meditation-2#1,meditation-2,104,1712211273852,1712211283852,10,2,25,250,10,76.0,median,hr
P21:meditation-2#1:w105,train,P21,P21:meditation-2#1,meditation-2,105,1712211275852,1712211285852,10,2,25,248,10,77.0,median,hr
P21:meditation-2#1:w106,train,P21,P21:meditation-2#1,meditation-2,106,1712211277852,1712211287852,10,2,25,248,10,77.0,median,hr
P21:meditation-2#1:w107,train,P21,P21:meditation-2#1,meditation-2,107,1712211279852,1712211289852,10,2,25,248,10,77.0,median,hr
P21:meditation-2#1:w108,train,P21,P21:meditation-2#1,meditation-2,108,1712211281852,1712211291852,10,2,25,247,10,77.5,median,hr
P21:meditation-2#1:w109,train,P21,P21:meditation-2#1,meditation-2,109,1712211283852,1712211293852,10,2,25,247,10,78.0,median,hr
P21:meditation-2#1:w110,train,P21,P21:meditation-2#1,meditation-2,110,1712211285852,1712211295852,10,2,25,249,10,78.0,median,hr
P21:meditation-2#1:w111,train,P21,P21:meditation-2#1,meditation-2,111,1712211287852,1712211297852,10,2,25,249,10,78.0,median,hr
P21:meditation-2#1:w112,train,P21,P21:meditation-2#1,meditation-2,112,1712211289852,1712211299852,10,2,25,249,10,78.0,median,hr
P21:meditation-2#1:w113,train,P21,P21:meditation-2#1,meditation-2,113,1712211291852,1712211301852,10,2,25,250,10,78.5,median,hr
P21:meditation-2#1:w114,train,P21,P21:meditation-2#1,meditation-2,114,1712211293852,1712211303852,10,2,25,250,10,78.5,median,hr
P21:meditation-2#1:w115,train,P21,P21:meditation-2#1,meditation-2,115,1712211295852,1712211305852,10,2,25,250,10,78.5,median,hr
P21:meditation-2#1:w116,train,P21,P21:meditation-2#1,meditation-2,116,1712211297852,1712211307852,10,2,25,250,10,79.0,median,hr
P21:meditation-2#1:w117,train,P21,P21:meditation-2#1,meditation-2,117,1712211299852,1712211309852,10,2,25,250,10,79.0,median,hr
P21:meditation-2#1:w118,train,P21,P21:meditation-2#1,meditation-2,118,1712211301852,1712211311852,10,2,25,250,10,79.0,median,hr
P21:meditation-2#1:w119,train,P21,P21:meditation-2#1,meditation-2,119,1712211303852,1712211313852,10,2,25,250,10,79.0,median,hr
P21:meditation-2#1:w120,train,P21,P21:meditation-2#1,meditation-2,120,1712211305852,1712211315852,10,2,25,250,10,78.0,median,hr
P21:meditation-2#1:w121,train,P21,P21:meditation-2#1,meditation-2,121,1712211307852,1712211317852,10,2,25,249,10,78.0,median,hr
P21:meditation-2#1:w122,train,P21,P21:meditation-2#1,meditation-2,122,1712211309852,1712211319852,10,2,25,248,10,78.0,median,hr
P21:meditation-2#1:w123,train,P21,P21:meditation-2#1,meditation-2,123,1712211311852,1712211321852,10,2,25,247,10,78.0,median,hr
P21:meditation-2#1:w124,train,P21,P21:meditation-2#1,meditation-2,124,1712211313852,1712211323852,10,2,25,247,10,77.5,median,hr
P21:meditation-2#1:w125,train,P21,P21:meditation-2#1,meditation-2,125,1712211315852,1712211325852,10,2,25,247,10,77.5,median,hr
P21:meditation-2#1:w126,train,P21,P21:meditation-2#1,meditation-2,126,1712211317852,1712211327852,10,2,25,247,10,77.5,median,hr
P21:meditation-2#1:w127,train,P21,P21:meditation-2#1,meditation-2,127,1712211319852,1712211329852,10,2,25,248,10,78.0,median,hr
P21:meditation-2#1:w128,train,P21,P21:meditation-2#1,meditation-2,128,1712211321852,1712211331852,10,2,25,249,10,79.0,median,hr
P21:meditation-2#1:w129,train,P21,P21:meditation-2#1,meditation-2,129,1712211323852,1712211333852,10,2,25,249,10,79.5,median,hr
P21:meditation-2#1:w130,train,P21,P21:meditation-2#1,meditation-2,130,1712211325852,1712211335852,10,2,25,248,10,80.0,median,hr
P21:meditation-2#1:w131,train,P21,P21:meditation-2#1,meditation-2,131,1712211327852,1712211337852,10,2,25,249,10,80.0,median,hr
P21:meditation-2#1:w132,train,P21,P21:meditation-2#1,meditation-2,132,1712211329852,1712211339852,10,2,25,249,10,80.5,median,hr
P21:meditation-2#1:w133,train,P21,P21:meditation-2#1,meditation-2,133,1712211331852,1712211341852,10,2,25,248,10,81.5,median,hr
P21:meditation-2#1:w134,train,P21,P21:meditation-2#1,meditation-2,134,1712211333852,1712211343852,10,2,25,248,10,83.0,median,hr
P21:meditation-2#1:w135,train,P21,P21:meditation-2#1,meditation-2,135,1712211335852,1712211345852,10,2,25,249,10,83.0,median,hr
P21:meditation-2#1:w136,train,P21,P21:meditation-2#1,meditation-2,136,1712211337852,1712211347852,10,2,25,249,10,83.0,median,hr
P21:meditation-2#1:w137,train,P21,P21:meditation-2#1,meditation-2,137,1712211339852,1712211349852,10,2,25,248,10,82.5,median,hr
P21:meditation-2#1:w138,train,P21,P21:meditation-2#1,meditation-2,138,1712211341852,1712211351852,10,2,25,249,10,79.5,median,hr
P21:meditation-2#1:w139,train,P21,P21:meditation-2#1,meditation-2,139,1712211343852,1712211353852,10,2,25,249,10,79.5,median,hr
P21:meditation-2#1:w140,train,P21,P21:meditation-2#1,meditation-2,140,1712211345852,1712211355852,10,2,25,248,10,79.0,median,hr
P21:meditation-2#1:w141,train,P21,P21:meditation-2#1,meditation-2,141,1712211347852,1712211357852,10,2,25,248,10,79.0,median,hr
P21:meditation-2#1:w142,train,P21,P21:meditation-2#1,meditation-2,142,1712211349852,1712211359852,10,2,25,249,10,79.0,median,hr
P21:meditation-2#1:w143,train,P21,P21:meditation-2#1,meditation-2,143,1712211351852,1712211361852,10,2,25,249,10,78.5,median,hr
P21:meditation-2#1:w144,train,P21,P21:meditation-2#1,meditation-2,144,1712211353852,1712211363852,10,2,25,249,10,78.0,median,hr
P21:meditation-2#1:w145,train,P21,P21:meditation-2#1,meditation-2,145,1712211355852,1712211365852,10,2,25,250,10,78.0,median,hr
P21:keyboard-typing#1:w0,train,P21,P21:keyboard-typing#1,keyboard-typing,0,1712211398805,1712211408805,10,2,25,249,10,87.0,median,hr
P21:keyboard-typing#1:w1,train,P21,P21:keyboard-typing#1,keyboard-typing,1,1712211400805,1712211410805,10,2,25,248,10,87.0,median,hr
P21:keyboard-typing#1:w2,train,P21,P21:keyboard-typing#1,keyboard-typing,2,1712211402805,1712211412805,10,2,25,249,10,86.5,median,hr
P21:keyboard-typing#1:w3,train,P21,P21:keyboard-typing#1,keyboard-typing,3,1712211404805,1712211414805,10,2,25,249,10,85.5,median,hr
P21:keyboard-typing#1:w4,train,P21,P21:keyboard-typing#1,keyboard-typing,4,1712211406805,1712211416805,10,2,25,248,10,85.0,median,hr
P21:keyboard-typing#1:w5,train,P21,P21:keyboard-typing#1,keyboard-typing,5,1712211408805,1712211418805,10,2,25,248,10,85.0,median,hr
P21:keyboard-typing#1:w6,train,P21,P21:keyboard-typing#1,keyboard-typing,6,1712211410805,1712211420805,10,2,25,249,10,84.5,median,hr
P21:keyboard-typing#1:w7,train,P21,P21:keyboard-typing#1,keyboard-typing,7,1712211412805,1712211422805,10,2,25,249,10,83.0,median,hr
P21:keyboard-typing#1:w8,train,P21,P21:keyboard-typing#1,keyboard-typing,8,1712211414805,1712211424805,10,2,25,249,10,82.0,median,hr
P21:keyboard-typing#1:w9,train,P21,P21:keyboard-typing#1,keyboard-typing,9,1712211416805,1712211426805,10,2,25,250,10,82.0,median,hr
P21:keyboard-typing#1:w10,train,P21,P21:keyboard-typing#1,keyboard-typing,10,1712211418805,1712211428805,10,2,25,249,10,82.0,median,hr
P21:keyboard-typing#1:w11,train,P21,P21:keyboard-typing#1,keyboard-typing,11,1712211420805,1712211430805,10,2,25,249,10,81.5,median,hr
P21:keyboard-typing#1:w12,train,P21,P21:keyboard-typing#1,keyboard-typing,12,1712211422805,1712211432805,10,2,25,249,10,81.0,median,hr
P21:keyboard-typing#1:w13,train,P21,P21:keyboard-typing#1,keyboard-typing,13,1712211424805,1712211434805,10,2,25,249,10,81.0,median,hr
P21:keyboard-typing#1:w14,train,P21,P21:keyboard-typing#1,keyboard-typing,14,1712211426805,1712211436805,10,2,25,248,10,81.0,median,hr
P21:keyboard-typing#1:w15,train,P21,P21:keyboard-typing#1,keyboard-typing,15,1712211428805,1712211438805,10,2,25,249,10,81.0,median,hr
P21:keyboard-typing#1:w16,train,P21,P21:keyboard-typing#1,keyboard-typing,16,1712211430805,1712211440805,10,2,25,249,10,81.0,median,hr
P21:keyboard-typing#1:w17,train,P21,P21:keyboard-typing#1,keyboard-typing,17,1712211432805,1712211442805,10,2,25,249,10,81.0,median,hr
P21:keyboard-typing#1:w18,train,P21,P21:keyboard-typing#1,keyboard-typing,18,1712211434805,1712211444805,10,2,25,249,10,81.0,median,hr
P21:keyboard-typing#1:w19,train,P21,P21:keyboard-typing#1,keyboard-typing,19,1712211436805,1712211446805,10,2,25,250,10,81.0,median,hr
P21:keyboard-typing#1:w20,train,P21,P21:keyboard-typing#1,keyboard-typing,20,1712211438805,1712211448805,10,2,25,250,10,81.0,median,hr
P21:keyboard-typing#1:w21,train,P21,P21:keyboard-typing#1,keyboard-typing,21,1712211440805,1712211450805,10,2,25,250,10,81.0,median,hr
P21:keyboard-typing#1:w22,train,P21,P21:keyboard-typing#1,keyboard-typing,22,1712211442805,1712211452805,10,2,25,250,10,81.0,median,hr
P21:keyboard-typing#1:w23,train,P21,P21:keyboard-typing#1,keyboard-typing,23,1712211444805,1712211454805,10,2,25,248,10,81.0,median,hr
P21:keyboard-typing#1:w24,train,P21,P21:keyboard-typing#1,keyboard-typing,24,1712211446805,1712211456805,10,2,25,248,10,81.0,median,hr
P21:keyboard-typing#1:w25,train,P21,P21:keyboard-typing#1,keyboard-typing,25,1712211448805,1712211458805,10,2,25,248,10,81.5,median,hr
P21:keyboard-typing#1:w26,train,P21,P21:keyboard-typing#1,keyboard-typing,26,1712211450805,1712211460805,10,2,25,247,10,81.5,median,hr
P21:keyboard-typing#1:w27,train,P21,P21:keyboard-typing#1,keyboard-typing,27,1712211452805,1712211462805,10,2,25,247,10,81.5,median,hr
P21:keyboard-typing#1:w28,train,P21,P21:keyboard-typing#1,keyboard-typing,28,1712211454805,1712211464805,10,2,25,249,10,81.5,median,hr
P21:keyboard-typing#1:w29,train,P21,P21:keyboard-typing#1,keyboard-typing,29,1712211456805,1712211466805,10,2,25,248,10,81.5,median,hr
P21:keyboard-typing#1:w30,train,P21,P21:keyboard-typing#1,keyboard-typing,30,1712211458805,1712211468805,10,2,25,248,10,82.0,median,hr
P21:keyboard-typing#1:w31,train,P21,P21:keyboard-typing#1,keyboard-typing,31,1712211460805,1712211470805,10,2,25,249,10,82.0,median,hr
P21:keyboard-typing#1:w32,train,P21,P21:keyboard-typing#1,keyboard-typing,32,1712211462805,1712211472805,10,2,25,249,10,82.5,median,hr
P21:keyboard-typing#1:w33,train,P21,P21:keyboard-typing#1,keyboard-typing,33,1712211464805,1712211474805,10,2,25,249,10,82.5,median,hr
P21:keyboard-typing#1:w34,train,P21,P21:keyboard-typing#1,keyboard-typing,34,1712211466805,1712211476805,10,2,25,249,10,82.5,median,hr
P21:keyboard-typing#1:w35,train,P21,P21:keyboard-typing#1,keyboard-typing,35,1712211468805,1712211478805,10,2,25,250,10,83.0,median,hr
P21:keyboard-typing#1:w36,train,P21,P21:keyboard-typing#1,keyboard-typing,36,1712211470805,1712211480805,10,2,25,250,10,83.0,median,hr
P21:keyboard-typing#1:w37,train,P21,P21:keyboard-typing#1,keyboard-typing,37,1712211472805,1712211482805,10,2,25,250,10,82.0,median,hr
P21:keyboard-typing#1:w38,train,P21,P21:keyboard-typing#1,keyboard-typing,38,1712211474805,1712211484805,10,2,25,250,10,82.0,median,hr
P21:keyboard-typing#1:w39,train,P21,P21:keyboard-typing#1,keyboard-typing,39,1712211476805,1712211486805,10,2,25,251,10,82.0,median,hr
P21:keyboard-typing#1:w40,train,P21,P21:keyboard-typing#1,keyboard-typing,40,1712211478805,1712211488805,10,2,25,250,10,82.0,median,hr
P21:keyboard-typing#1:w41,train,P21,P21:keyboard-typing#1,keyboard-typing,41,1712211480805,1712211490805,10,2,25,249,10,82.0,median,hr
P21:keyboard-typing#1:w42,train,P21,P21:keyboard-typing#1,keyboard-typing,42,1712211482805,1712211492805,10,2,25,249,10,82.0,median,hr
P21:keyboard-typing#1:w43,train,P21,P21:keyboard-typing#1,keyboard-typing,43,1712211484805,1712211494805,10,2,25,248,10,82.0,median,hr
P21:keyboard-typing#1:w44,train,P21,P21:keyboard-typing#1,keyboard-typing,44,1712211486805,1712211496805,10,2,25,248,10,82.0,median,hr
P21:keyboard-typing#1:w45,train,P21,P21:keyboard-typing#1,keyboard-typing,45,1712211488805,1712211498805,10,2,25,248,10,82.0,median,hr
P21:keyboard-typing#1:w46,train,P21,P21:keyboard-typing#1,keyboard-typing,46,1712211490805,1712211500805,10,2,25,248,10,81.5,median,hr
P21:keyboard-typing#1:w47,train,P21,P21:keyboard-typing#1,keyboard-typing,47,1712211492805,1712211502805,10,2,25,248,10,81.5,median,hr
P21:keyboard-typing#1:w48,train,P21,P21:keyboard-typing#1,keyboard-typing,48,1712211494805,1712211504805,10,2,25,249,10,81.0,median,hr
P21:keyboard-typing#1:w49,train,P21,P21:keyboard-typing#1,keyboard-typing,49,1712211496805,1712211506805,10,2,25,248,10,81.0,median,hr
P21:keyboard-typing#1:w50,train,P21,P21:keyboard-typing#1,keyboard-typing,50,1712211498805,1712211508805,10,2,25,248,10,81.0,median,hr
P21:keyboard-typing#1:w51,train,P21,P21:keyboard-typing#1,keyboard-typing,51,1712211500805,1712211510805,10,2,25,249,10,81.0,median,hr
P21:keyboard-typing#1:w52,train,P21,P21:keyboard-typing#1,keyboard-typing,52,1712211502805,1712211512805,10,2,25,249,10,81.0,median,hr
P21:keyboard-typing#1:w53,train,P21,P21:keyboard-typing#1,keyboard-typing,53,1712211504805,1712211514805,10,2,25,249,10,81.0,median,hr
P21:keyboard-typing#1:w54,train,P21,P21:keyboard-typing#1,keyboard-typing,54,1712211506805,1712211516805,10,2,25,249,10,81.0,median,hr
P21:keyboard-typing#1:w55,train,P21,P21:keyboard-typing#1,keyboard-typing,55,1712211508805,1712211518805,10,2,25,249,10,82.0,median,hr
P21:keyboard-typing#1:w56,train,P21,P21:keyboard-typing#1,keyboard-typing,56,1712211510805,1712211520805,10,2,25,249,10,82.5,median,hr
P21:keyboard-typing#1:w57,train,P21,P21:keyboard-typing#1,keyboard-typing,57,1712211512805,1712211522805,10,2,25,248,10,83.5,median,hr
P21:keyboard-typing#1:w58,train,P21,P21:keyboard-typing#1,keyboard-typing,58,1712211514805,1712211524805,10,2,25,248,10,85.0,median,hr
P21:keyboard-typing#1:w59,train,P21,P21:keyboard-typing#1,keyboard-typing,59,1712211516805,1712211526805,10,2,25,249,10,85.0,median,hr
P21:keyboard-typing#1:w60,train,P21,P21:keyboard-typing#1,keyboard-typing,60,1712211518805,1712211528805,10,2,25,249,10,85.0,median,hr
P21:keyboard-typing#1:w61,train,P21,P21:keyboard-typing#1,keyboard-typing,61,1712211520805,1712211530805,10,2,25,249,10,85.0,median,hr
P21:keyboard-typing#1:w62,train,P21,P21:keyboard-typing#1,keyboard-typing,62,1712211522805,1712211532805,10,2,25,250,10,85.0,median,hr
P21:keyboard-typing#1:w63,train,P21,P21:keyboard-typing#1,keyboard-typing,63,1712211524805,1712211534805,10,2,25,250,10,85.0,median,hr
P21:keyboard-typing#1:w64,train,P21,P21:keyboard-typing#1,keyboard-typing,64,1712211526805,1712211536805,10,2,25,250,10,85.0,median,hr
P21:keyboard-typing#1:w65,train,P21,P21:keyboard-typing#1,keyboard-typing,65,1712211528805,1712211538805,10,2,25,250,10,85.0,median,hr
P21:keyboard-typing#1:w66,train,P21,P21:keyboard-typing#1,keyboard-typing,66,1712211530805,1712211540805,10,2,25,250,10,85.0,median,hr
P21:keyboard-typing#1:w67,train,P21,P21:keyboard-typing#1,keyboard-typing,67,1712211532805,1712211542805,10,2,25,250,10,84.5,median,hr
P21:keyboard-typing#1:w68,train,P21,P21:keyboard-typing#1,keyboard-typing,68,1712211534805,1712211544805,10,2,25,250,10,84.0,median,hr
P21:keyboard-typing#1:w69,train,P21,P21:keyboard-typing#1,keyboard-typing,69,1712211536805,1712211546805,10,2,25,249,10,83.0,median,hr
P21:keyboard-typing#1:w70,train,P21,P21:keyboard-typing#1,keyboard-typing,70,1712211538805,1712211548805,10,2,25,248,10,83.0,median,hr
P21:keyboard-typing#1:w71,train,P21,P21:keyboard-typing#1,keyboard-typing,71,1712211540805,1712211550805,10,2,25,247,10,83.0,median,hr
P21:keyboard-typing#1:w72,train,P21,P21:keyboard-typing#1,keyboard-typing,72,1712211542805,1712211552805,10,2,25,247,10,83.5,median,hr
P21:keyboard-typing#1:w73,train,P21,P21:keyboard-typing#1,keyboard-typing,73,1712211544805,1712211554805,10,2,25,246,10,84.0,median,hr
P21:keyboard-typing#1:w74,train,P21,P21:keyboard-typing#1,keyboard-typing,74,1712211546805,1712211556805,10,2,25,247,10,84.0,median,hr
P21:keyboard-typing#1:w75,train,P21,P21:keyboard-typing#1,keyboard-typing,75,1712211548805,1712211558805,10,2,25,248,10,84.0,median,hr
P21:keyboard-typing#1:w76,train,P21,P21:keyboard-typing#1,keyboard-typing,76,1712211550805,1712211560805,10,2,25,249,10,84.0,median,hr
P21:keyboard-typing#1:w77,train,P21,P21:keyboard-typing#1,keyboard-typing,77,1712211552805,1712211562805,10,2,25,249,10,84.0,median,hr
P21:keyboard-typing#1:w78,train,P21,P21:keyboard-typing#1,keyboard-typing,78,1712211554805,1712211564805,10,2,25,250,10,84.0,median,hr
P21:keyboard-typing#1:w79,train,P21,P21:keyboard-typing#1,keyboard-typing,79,1712211556805,1712211566805,10,2,25,250,10,84.0,median,hr
P21:keyboard-typing#1:w80,train,P21,P21:keyboard-typing#1,keyboard-typing,80,1712211558805,1712211568805,10,2,25,250,10,84.0,median,hr
P21:keyboard-typing#1:w81,train,P21,P21:keyboard-typing#1,keyboard-typing,81,1712211560805,1712211570805,10,2,25,250,10,84.0,median,hr
P21:keyboard-typing#1:w82,train,P21,P21:keyboard-typing#1,keyboard-typing,82,1712211562805,1712211572805,10,2,25,250,10,84.0,median,hr
P21:keyboard-typing#1:w83,train,P21,P21:keyboard-typing#1,keyboard-typing,83,1712211564805,1712211574805,10,2,25,250,10,85.0,median,hr
P21:keyboard-typing#1:w84,train,P21,P21:keyboard-typing#1,keyboard-typing,84,1712211566805,1712211576805,10,2,25,250,10,85.0,median,hr
P21:keyboard-typing#1:w85,train,P21,P21:keyboard-typing#1,keyboard-typing,85,1712211568805,1712211578805,10,2,25,250,10,85.0,median,hr
P21:rest-1#1:w0,train,P21,P21:rest-1#1,rest-1,0,1712211598959,1712211608959,10,2,25,249,10,83.5,median,hr
P21:rest-1#1:w1,train,P21,P21:rest-1#1,rest-1,1,1712211600959,1712211610959,10,2,25,249,10,84.0,median,hr
P21:rest-1#1:w2,train,P21,P21:rest-1#1,rest-1,2,1712211602959,1712211612959,10,2,25,249,10,84.0,median,hr
P21:rest-1#1:w3,train,P21,P21:rest-1#1,rest-1,3,1712211604959,1712211614959,10,2,25,249,10,84.5,median,hr
P21:rest-1#1:w4,train,P21,P21:rest-1#1,rest-1,4,1712211606959,1712211616959,10,2,25,249,10,86.5,median,hr
P21:rest-1#1:w5,train,P21,P21:rest-1#1,rest-1,5,1712211608959,1712211618959,10,2,25,249,10,87.0,median,hr
P21:rest-1#1:w6,train,P21,P21:rest-1#1,rest-1,6,1712211610959,1712211620959,10,2,25,249,10,87.0,median,hr
P21:rest-1#1:w7,train,P21,P21:rest-1#1,rest-1,7,1712211612959,1712211622959,10,2,25,249,10,87.0,median,hr
P21:rest-1#1:w8,train,P21,P21:rest-1#1,rest-1,8,1712211614959,1712211624959,10,2,25,249,10,87.0,median,hr
P21:rest-1#1:w9,train,P21,P21:rest-1#1,rest-1,9,1712211616959,1712211626959,10,2,25,249,10,86.0,median,hr
P21:rest-1#1:w10,train,P21,P21:rest-1#1,rest-1,10,1712211618959,1712211628959,10,2,25,248,10,86.0,median,hr
P21:rest-1#1:w11,train,P21,P21:rest-1#1,rest-1,11,1712211620959,1712211630959,10,2,25,249,10,86.0,median,hr
P21:rest-1#1:w12,train,P21,P21:rest-1#1,rest-1,12,1712211622959,1712211632959,10,2,25,249,10,85.0,median,hr
P21:rest-1#1:w13,train,P21,P21:rest-1#1,rest-1,13,1712211624959,1712211634959,10,2,25,248,10,84.5,median,hr
P21:rest-1#1:w14,train,P21,P21:rest-1#1,rest-1,14,1712211626959,1712211636959,10,2,25,248,10,84.0,median,hr
P21:rest-1#1:w15,train,P21,P21:rest-1#1,rest-1,15,1712211628959,1712211638959,10,2,25,249,10,84.0,median,hr
P21:rest-1#1:w16,train,P21,P21:rest-1#1,rest-1,16,1712211630959,1712211640959,10,2,25,248,10,83.0,median,hr
P21:rest-1#1:w17,train,P21,P21:rest-1#1,rest-1,17,1712211632959,1712211642959,10,2,25,248,10,82.5,median,hr
P21:rest-1#1:w18,train,P21,P21:rest-1#1,rest-1,18,1712211634959,1712211644959,10,2,25,249,10,82.0,median,hr
P21:rest-1#1:w19,train,P21,P21:rest-1#1,rest-1,19,1712211636959,1712211646959,10,2,25,249,10,81.5,median,hr
P21:rest-1#1:w20,train,P21,P21:rest-1#1,rest-1,20,1712211638959,1712211648959,10,2,25,249,10,81.0,median,hr
P21:rest-1#1:w21,train,P21,P21:rest-1#1,rest-1,21,1712211640959,1712211650959,10,2,25,249,10,81.0,median,hr
P21:rest-1#1:w22,train,P21,P21:rest-1#1,rest-1,22,1712211642959,1712211652959,10,2,25,249,10,80.5,median,hr
P21:rest-1#1:w23,train,P21,P21:rest-1#1,rest-1,23,1712211644959,1712211654959,10,2,25,249,10,80.0,median,hr
P21:rest-1#1:w24,train,P21,P21:rest-1#1,rest-1,24,1712211646959,1712211656959,10,2,25,249,10,79.0,median,hr
P21:rest-1#1:w25,train,P21,P21:rest-1#1,rest-1,25,1712211648959,1712211658959,10,2,25,248,10,79.0,median,hr
P21:rest-1#1:w26,train,P21,P21:rest-1#1,rest-1,26,1712211650959,1712211660959,10,2,25,249,10,79.0,median,hr
P21:rest-1#1:w27,train,P21,P21:rest-1#1,rest-1,27,1712211652959,1712211662959,10,2,25,249,10,79.0,median,hr
P21:rest-1#1:w28,train,P21,P21:rest-1#1,rest-1,28,1712211654959,1712211664959,10,2,25,248,10,79.5,median,hr
P21:rest-1#1:w29,train,P21,P21:rest-1#1,rest-1,29,1712211656959,1712211666959,10,2,25,248,10,80.0,median,hr
P21:rest-1#1:w30,train,P21,P21:rest-1#1,rest-1,30,1712211658959,1712211668959,10,2,25,249,10,80.0,median,hr
P21:rest-1#1:w31,train,P21,P21:rest-1#1,rest-1,31,1712211660959,1712211670959,10,2,25,249,10,80.0,median,hr
P21:rest-1#1:w32,train,P21,P21:rest-1#1,rest-1,32,1712211662959,1712211672959,10,2,25,249,10,80.0,median,hr
P21:rest-1#1:w33,train,P21,P21:rest-1#1,rest-1,33,1712211664959,1712211674959,10,2,25,249,10,80.0,median,hr
P21:rest-1#1:w34,train,P21,P21:rest-1#1,rest-1,34,1712211666959,1712211676959,10,2,25,249,10,80.0,median,hr
P21:rest-1#1:w35,train,P21,P21:rest-1#1,rest-1,35,1712211668959,1712211678959,10,2,25,249,10,80.0,median,hr
P21:rest-1#1:w36,train,P21,P21:rest-1#1,rest-1,36,1712211670959,1712211680959,10,2,25,249,10,79.5,median,hr
P21:rest-1#1:w37,train,P21,P21:rest-1#1,rest-1,37,1712211672959,1712211682959,10,2,25,249,10,79.0,median,hr
P21:rest-1#1:w38,train,P21,P21:rest-1#1,rest-1,38,1712211674959,1712211684959,10,2,25,249,10,78.0,median,hr
P21:rest-1#1:w39,train,P21,P21:rest-1#1,rest-1,39,1712211676959,1712211686959,10,2,25,249,10,78.0,median,hr
P21:rest-1#1:w40,train,P21,P21:rest-1#1,rest-1,40,1712211678959,1712211688959,10,2,25,249,10,78.0,median,hr
P21:rest-1#1:w41,train,P21,P21:rest-1#1,rest-1,41,1712211680959,1712211690959,10,2,25,248,10,78.5,median,hr
P21:rest-1#1:w42,train,P21,P21:rest-1#1,rest-1,42,1712211682959,1712211692959,10,2,25,248,10,78.5,median,hr
P21:rest-1#1:w43,train,P21,P21:rest-1#1,rest-1,43,1712211684959,1712211694959,10,2,25,249,10,78.5,median,hr
P21:rest-1#1:w44,train,P21,P21:rest-1#1,rest-1,44,1712211686959,1712211696959,10,2,25,249,10,78.0,median,hr
P21:rest-1#1:w45,train,P21,P21:rest-1#1,rest-1,45,1712211688959,1712211698959,10,2,25,248,10,78.0,median,hr
P21:rest-1#1:w46,train,P21,P21:rest-1#1,rest-1,46,1712211690959,1712211700959,10,2,25,249,10,78.0,median,hr
P21:rest-1#1:w47,train,P21,P21:rest-1#1,rest-1,47,1712211692959,1712211702959,10,2,25,249,10,78.0,median,hr
P21:rest-1#1:w48,train,P21,P21:rest-1#1,rest-1,48,1712211694959,1712211704959,10,2,25,249,10,78.0,median,hr
