feature_set,fold,window_key,participant_id,heldout_participant,split_role
motion_quality,5,P18|P18:meditation-2#1|1712058569847|1712058579847,P18,P18,test
motion_quality,5,P18|P18:meditation-2#1|1712058571847|1712058581847,P18,P18,test
motion_quality,5,P18|P18:meditation-2#1|1712058573847|1712058583847,P18,P18,test
motion_quality,5,P18|P18:meditation-2#1|1712058575847|1712058585847,P18,P18,test
motion_quality,5,P18|P18:meditation-2#1|1712058577847|1712058587847,P18,P18,test
motion_quality,5,P18|P18:meditation-2#1|1712058579847|1712058589847,P18,P18,test
motion_quality,5,P18|P18:meditation-2#1|1712058581847|1712058591847,P18,P18,test
motion_quality,5,P18|P18:meditation-2#1|1712058583847|1712058593847,P18,P18,test
motion_quality,5,P18|P18:meditation-2#1|1712058585847|1712058595847,P18,P18,test
motion_quality,5,P18|P18:meditation-2#1|1712058587847|1712058597847,P18,P18,test
motion_quality,5,P18|P18:meditation-2#1|1712058589847|1712058599847,P18,P18,test
motion_quality,5,P18|P18:meditation-2#1|1712058591847|1712058601847,P18,P18,test
motion_quality,5,P18|P18:meditation-2#1|1712058593847|1712058603847,P18,P18,test
motion_quality,5,P18|P18:meditation-2#1|1712058595847|1712058605847,P18,P18,test
motion_quality,5,P18|P18:meditation-2#1|1712058597847|1712058607847,P18,P18,test
motion_quality,5,P18|P18:meditation-2#1|1712058599847|1712058609847,P18,P18,test
motion_quality,5,P18|P18:meditation-2#1|1712058601847|1712058611847,P18,P18,test
motion_quality,5,P18|P18:meditation-2#1|1712058603847|1712058613847,P18,P18,test
motion_quality,5,P18|P18:meditation-2#1|1712058605847|1712058615847,P18,P18,test
motion_quality,5,P18|P18:meditation-2#1|1712058607847|1712058617847,P18,P18,test
motion_quality,5,P18|P18:meditation-2#1|1712058609847|1712058619847,P18,P18,test
motion_quality,5,P18|P18:meditation-2#1|1712058611847|1712058621847,P18,P18,test
motion_quality,5,P18|P18:meditation-2#1|1712058613847|1712058623847,P18,P18,test
motion_quality,5,P18|P18:meditation-2#1|1712058615847|1712058625847,P18,P18,test
motion_quality,5,P18|P18:meditation-2#1|1712058617847|1712058627847,P18,P18,test
motion_quality,5,P18|P18:meditation-2#1|1712058619847|1712058629847,P18,P18,test
motion_quality,5,P18|P18:meditation-2#1|1712058621847|1712058631847,P18,P18,test
motion_quality,5,P18|P18:meditation-2#1|1712058623847|1712058633847,P18,P18,test
motion_quality,5,P18|P18:meditation-2#1|1712058625847|1712058635847,P18,P18,test
motion_quality,5,P18|P18:meditation-2#1|1712058627847|1712058637847,P18,P18,test
motion_quality,5,P18|P18:meditation-2#1|1712058629847|1712058639847,P18,P18,test
motion_quality,5,P18|P18:meditation-2#1|1712058631847|1712058641847,P18,P18,test
motion_quality,5,P18|P18:meditation-2#1|1712058633847|1712058643847,P18,P18,test
motion_quality,5,P18|P18:meditation-2#1|1712058635847|1712058645847,P18,P18,test
motion_quality,5,P18|P18:meditation-2#1|1712058637847|1712058647847,P18,P18,test
motion_quality,5,P18|P18:meditation-2#1|1712058639847|1712058649847,P18,P18,test
motion_quality,5,P18|P18:meditation-2#1|1712058641847|1712058651847,P18,P18,test
motion_quality,5,P18|P18:meditation-2#1|1712058643847|1712058653847,P18,P18,test
motion_quality,5,P18|P18:meditation-2#1|1712058645847|1712058655847,P18,P18,test
motion_quality,5,P18|P18:meditation-2#1|1712058647847|1712058657847,P18,P18,test
motion_quality,5,P18|P18:meditation-2#1|1712058649847|1712058659847,P18,P18,test
motion_quality,5,P18|P18:meditation-2#1|1712058651847|1712058661847,P18,P18,test
motion_quality,5,P18|P18:meditation-2#1|1712058653847|1712058663847,P18,P18,test
motion_quality,5,P18|P18:meditation-2#1|1712058655847|1712058665847,P18,P18,test
motion_quality,5,P18|P18:meditation-2#1|1712058657847|1712058667847,P18,P18,test
motion_quality,5,P18|P18:meditation-2#1|1712058659847|1712058669847,P18,P18,test
motion_quality,5,P18|P18:meditation-2#1|1712058661847|1712058671847,P18,P18,test
motion_quality,5,P18|P18:meditation-2#1|1712058663847|1712058673847,P18,P18,test
motion_quality,5,P18|P18:meditation-2#1|1712058665847|1712058675847,P18,P18,test
motion_quality,5,P18|P18:meditation-2#1|1712058667847|1712058677847,P18,P18,test
motion_quality,5,P18|P18:meditation-2#1|1712058669847|1712058679847,P18,P18,test
motion_quality,5,P18|P18:meditation-2#1|1712058671847|1712058681847,P18,P18,test
motion_quality,5,P18|P18:meditation-2#1|1712058673847|1712058683847,P18,P18,test
motion_quality,5,P18|P18:meditation-2#1|1712058675847|1712058685847,P18,P18,test
motion_quality,5,P18|P18:meditation-2#1|1712058677847|1712058687847,P18,P18,test
motion_quality,5,P18|P18:meditation-2#1|1712058679847|1712058689847,P18,P18,test
motion_quality,5,P18|P18:meditation-2#1|1712058681847|1712058691847,P18,P18,test
motion_quality,5,P18|P18:meditation-2#1|1712058683847|1712058693847,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058719568|1712058729568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058721568|1712058731568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058723568|1712058733568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058725568|1712058735568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058727568|1712058737568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058729568|1712058739568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058731568|1712058741568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058733568|1712058743568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058735568|1712058745568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058737568|1712058747568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058739568|1712058749568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058741568|1712058751568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058743568|1712058753568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058745568|1712058755568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058747568|1712058757568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058749568|1712058759568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058751568|1712058761568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058753568|1712058763568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058755568|1712058765568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058757568|1712058767568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058759568|1712058769568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058761568|1712058771568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058763568|1712058773568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058765568|1712058775568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058767568|1712058777568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058769568|1712058779568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058771568|1712058781568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058773568|1712058783568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058775568|1712058785568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058777568|1712058787568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058779568|1712058789568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058781568|1712058791568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058783568|1712058793568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058785568|1712058795568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058787568|1712058797568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058789568|1712058799568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058791568|1712058801568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058793568|1712058803568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058795568|1712058805568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058797568|1712058807568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058799568|1712058809568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058801568|1712058811568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058803568|1712058813568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058805568|1712058815568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058807568|1712058817568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058809568|1712058819568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058811568|1712058821568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058813568|1712058823568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058815568|1712058825568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058817568|1712058827568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058819568|1712058829568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058821568|1712058831568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058823568|1712058833568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058825568|1712058835568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058827568|1712058837568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058829568|1712058839568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058831568|1712058841568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058833568|1712058843568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058835568|1712058845568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058837568|1712058847568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058839568|1712058849568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058841568|1712058851568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058843568|1712058853568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058845568|1712058855568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058847568|1712058857568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058849568|1712058859568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058851568|1712058861568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058853568|1712058863568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058855568|1712058865568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058857568|1712058867568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058859568|1712058869568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058861568|1712058871568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058863568|1712058873568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058865568|1712058875568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058867568|1712058877568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058869568|1712058879568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058871568|1712058881568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058873568|1712058883568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058875568|1712058885568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058877568|1712058887568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058879568|1712058889568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058881568|1712058891568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058883568|1712058893568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058885568|1712058895568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058887568|1712058897568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058889568|1712058899568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058891568|1712058901568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058893568|1712058903568,P18,P18,test
motion_quality,5,P18|P18:keyboard-typing#1|1712058895568|1712058905568,P18,P18,test
motion_quality,5,P18|P18:rest-1#1|1712058906135|1712058916135,P18,P18,test
motion_quality,5,P18|P18:rest-1#1|1712058908135|1712058918135,P18,P18,test
motion_quality,5,P18|P18:rest-1#1|1712058910135|1712058920135,P18,P18,test
motion_quality,5,P18|P18:rest-1#1|1712058912135|1712058922135,P18,P18,test
motion_quality,5,P18|P18:rest-1#1|1712058914135|1712058924135,P18,P18,test
motion_quality,5,P18|P18:rest-1#1|1712058916135|1712058926135,P18,P18,test
motion_quality,5,P18|P18:rest-1#1|1712058918135|1712058928135,P18,P18,test
motion_quality,5,P18|P18:rest-1#1|1712058920135|1712058930135,P18,P18,test
motion_quality,5,P18|P18:rest-1#1|1712058922135|1712058932135,P18,P18,test
motion_quality,5,P18|P18:rest-1#1|1712058924135|1712058934135,P18,P18,test
motion_quality,5,P18|P18:rest-1#1|1712058926135|1712058936135,P18,P18,test
motion_quality,5,P18|P18:rest-1#1|1712058928135|1712058938135,P18,P18,test
motion_quality,5,P18|P18:rest-1#1|1712058930135|1712058940135,P18,P18,test
motion_quality,5,P18|P18:rest-1#1|1712058932135|1712058942135,P18,P18,test
motion_quality,5,P18|P18:rest-1#1|1712058934135|1712058944135,P18,P18,test
motion_quality,5,P18|P18:rest-1#1|1712058936135|1712058946135,P18,P18,test
motion_quality,5,P18|P18:rest-1#1|1712058938135|1712058948135,P18,P18,test
motion_quality,5,P18|P18:rest-1#1|1712058940135|1712058950135,P18,P18,test
motion_quality,5,P18|P18:rest-1#1|1712058942135|1712058952135,P18,P18,test
motion_quality,5,P18|P18:rest-1#1|1712058944135|1712058954135,P18,P18,test
motion_quality,5,P18|P18:rest-1#1|1712058946135|1712058956135,P18,P18,test
motion_quality,5,P18|P18:rest-1#1|1712058948135|1712058958135,P18,P18,test
motion_quality,5,P18|P18:rest-1#1|1712058950135|1712058960135,P18,P18,test
motion_quality,5,P18|P18:rest-1#1|1712058952135|1712058962135,P18,P18,test
motion_quality,5,P18|P18:rest-1#1|1712058954135|1712058964135,P18,P18,test
motion_quality,5,P18|P18:rest-1#1|1712058956135|1712058966135,P18,P18,test
motion_quality,5,P18|P18:rest-1#1|1712058958135|1712058968135,P18,P18,test
motion_quality,5,P18|P18:rest-1#1|1712058960135|1712058970135,P18,P18,test
motion_quality,5,P18|P18:rest-1#1|1712058962135|1712058972135,P18,P18,test
motion_quality,5,P18|P18:rest-1#1|1712058964135|1712058974135,P18,P18,test
motion_quality,5,P18|P18:rest-1#1|1712058966135|1712058976135,P18,P18,test
motion_quality,5,P18|P18:rest-1#1|1712058968135|1712058978135,P18,P18,test
motion_quality,5,P18|P18:rest-1#1|1712058970135|1712058980135,P18,P18,test
motion_quality,5,P18|P18:rest-1#1|1712058972135|1712058982135,P18,P18,test
motion_quality,5,P18|P18:rest-1#1|1712058974135|1712058984135,P18,P18,test
motion_quality,5,P18|P18:rest-1#1|1712058976135|1712058986135,P18,P18,test
motion_quality,5,P18|P18:rest-1#1|1712058978135|1712058988135,P18,P18,test
motion_quality,5,P18|P18:rest-1#1|1712058980135|1712058990135,P18,P18,test
motion_quality,5,P18|P18:rest-1#1|1712058982135|1712058992135,P18,P18,test
motion_quality,5,P18|P18:rest-1#1|1712058984135|1712058994135,P18,P18,test
motion_quality,5,P18|P18:rest-1#1|1712058986135|1712058996135,P18,P18,test
motion_quality,5,P18|P18:rest-1#1|1712058988135|1712058998135,P18,P18,test
motion_quality,5,P18|P18:rest-1#1|1712058990135|1712059000135,P18,P18,test
motion_quality,5,P18|P18:rest-1#1|1712058992135|1712059002135,P18,P18,test
motion_quality,5,P18|P18:rest-1#1|1712058994135|1712059004135,P18,P18,test
motion_quality,5,P18|P18:rest-1#1|1712058996135|1712059006135,P18,P18,test
motion_quality,5,P18|P18:rest-1#1|1712058998135|1712059008135,P18,P18,test
motion_quality,5,P18|P18:rest-1#1|1712059000135|1712059010135,P18,P18,test
motion_quality,5,P18|P18:rest-1#1|1712059002135|1712059012135,P18,P18,test
motion_quality,5,P18|P18:rest-1#1|1712059004135|1712059014135,P18,P18,test
motion_quality,5,P18|P18:rest-1#1|1712059006135|1712059016135,P18,P18,test
motion_quality,5,P18|P18:rest-1#1|1712059008135|1712059018135,P18,P18,test
motion_quality,5,P18|P18:rest-1#1|1712059010135|1712059020135,P18,P18,test
motion_quality,5,P18|P18:rest-1#1|1712059012135|1712059022135,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059032922|1712059042922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059034922|1712059044922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059036922|1712059046922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059038922|1712059048922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059040922|1712059050922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059042922|1712059052922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059044922|1712059054922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059046922|1712059056922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059048922|1712059058922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059050922|1712059060922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059052922|1712059062922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059054922|1712059064922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059056922|1712059066922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059058922|1712059068922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059060922|1712059070922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059062922|1712059072922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059064922|1712059074922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059066922|1712059076922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059068922|1712059078922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059070922|1712059080922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059072922|1712059082922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059074922|1712059084922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059076922|1712059086922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059078922|1712059088922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059080922|1712059090922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059082922|1712059092922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059084922|1712059094922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059086922|1712059096922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059088922|1712059098922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059090922|1712059100922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059092922|1712059102922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059094922|1712059104922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059096922|1712059106922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059098922|1712059108922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059100922|1712059110922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059102922|1712059112922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059104922|1712059114922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059106922|1712059116922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059108922|1712059118922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059110922|1712059120922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059112922|1712059122922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059114922|1712059124922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059116922|1712059126922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059118922|1712059128922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059120922|1712059130922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059122922|1712059132922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059124922|1712059134922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059126922|1712059136922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059128922|1712059138922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059130922|1712059140922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059132922|1712059142922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059134922|1712059144922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059136922|1712059146922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059138922|1712059148922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059140922|1712059150922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059142922|1712059152922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059144922|1712059154922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059146922|1712059156922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059148922|1712059158922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059150922|1712059160922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059152922|1712059162922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059154922|1712059164922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059156922|1712059166922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059158922|1712059168922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059160922|1712059170922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059162922|1712059172922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059164922|1712059174922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059166922|1712059176922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059168922|1712059178922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059170922|1712059180922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059172922|1712059182922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059174922|1712059184922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059176922|1712059186922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059178922|1712059188922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059180922|1712059190922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059182922|1712059192922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059184922|1712059194922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059186922|1712059196922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059188922|1712059198922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059190922|1712059200922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059192922|1712059202922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059194922|1712059204922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059196922|1712059206922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059198922|1712059208922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059200922|1712059210922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059202922|1712059212922,P18,P18,test
motion_quality,5,P18|P18:mobile-typing#1|1712059204922|1712059214922,P18,P18,test
motion_quality,5,P18|P18:rest-2#1|1712059216835|1712059226835,P18,P18,test
motion_quality,5,P18|P18:rest-2#1|1712059218835|1712059228835,P18,P18,test
motion_quality,5,P18|P18:rest-2#1|1712059220835|1712059230835,P18,P18,test
motion_quality,5,P18|P18:rest-2#1|1712059222835|1712059232835,P18,P18,test
motion_quality,5,P18|P18:rest-2#1|1712059224835|1712059234835,P18,P18,test
motion_quality,5,P18|P18:rest-2#1|1712059226835|1712059236835,P18,P18,test
motion_quality,5,P18|P18:rest-2#1|1712059228835|1712059238835,P18,P18,test
motion_quality,5,P18|P18:rest-2#1|1712059230835|1712059240835,P18,P18,test
motion_quality,5,P18|P18:rest-2#1|1712059232835|1712059242835,P18,P18,test
motion_quality,5,P18|P18:rest-2#1|1712059234835|1712059244835,P18,P18,test
motion_quality,5,P18|P18:rest-2#1|1712059236835|1712059246835,P18,P18,test
motion_quality,5,P18|P18:rest-2#1|1712059238835|1712059248835,P18,P18,test
motion_quality,5,P18|P18:rest-2#1|1712059240835|1712059250835,P18,P18,test
motion_quality,5,P18|P18:rest-2#1|1712059242835|1712059252835,P18,P18,test
motion_quality,5,P18|P18:rest-2#1|1712059244835|1712059254835,P18,P18,test
motion_quality,5,P18|P18:rest-2#1|1712059246835|1712059256835,P18,P18,test
motion_quality,5,P18|P18:rest-2#1|1712059248835|1712059258835,P18,P18,test
motion_quality,5,P18|P18:rest-2#1|1712059250835|1712059260835,P18,P18,test
motion_quality,5,P18|P18:rest-2#1|1712059252835|1712059262835,P18,P18,test
motion_quality,5,P18|P18:rest-2#1|1712059254835|1712059264835,P18,P18,test
motion_quality,5,P18|P18:rest-2#1|1712059256835|1712059266835,P18,P18,test
motion_quality,5,P18|P18:rest-2#1|1712059258835|1712059268835,P18,P18,test
motion_quality,5,P18|P18:rest-2#1|1712059260835|1712059270835,P18,P18,test
motion_quality,5,P18|P18:rest-2#1|1712059262835|1712059272835,P18,P18,test
motion_quality,5,P18|P18:rest-2#1|1712059264835|1712059274835,P18,P18,test
motion_quality,5,P18|P18:rest-2#1|1712059266835|1712059276835,P18,P18,test
motion_quality,5,P18|P18:rest-2#1|1712059268835|1712059278835,P18,P18,test
motion_quality,5,P18|P18:rest-2#1|1712059270835|1712059280835,P18,P18,test
motion_quality,5,P18|P18:rest-2#1|1712059272835|1712059282835,P18,P18,test
motion_quality,5,P18|P18:rest-2#1|1712059274835|1712059284835,P18,P18,test
motion_quality,5,P18|P18:rest-2#1|1712059276835|1712059286835,P18,P18,test
motion_quality,5,P18|P18:rest-2#1|1712059278835|1712059288835,P18,P18,test
motion_quality,5,P18|P18:rest-2#1|1712059280835|1712059290835,P18,P18,test
motion_quality,5,P18|P18:rest-2#1|1712059282835|1712059292835,P18,P18,test
motion_quality,5,P18|P18:rest-2#1|1712059284835|1712059294835,P18,P18,test
motion_quality,5,P18|P18:rest-2#1|1712059286835|1712059296835,P18,P18,test
motion_quality,5,P18|P18:rest-2#1|1712059288835|1712059298835,P18,P18,test
motion_quality,5,P18|P18:rest-2#1|1712059290835|1712059300835,P18,P18,test
motion_quality,5,P18|P18:rest-2#1|1712059292835|1712059302835,P18,P18,test
motion_quality,5,P18|P18:rest-2#1|1712059294835|1712059304835,P18,P18,test
